data,ano,mes,nome_mes,dia,dia_semana,nome_dia_semana,trimestre,semestre,eh_final_de_semana,eh_dia_util
2017-03-29,2017,3,Março,29,4,Quarta-Feira,1,1,False,True
2017-03-30,2017,3,Março,30,5,Quinta-Feira,1,1,False,True
2017-03-31,2017,3,Março,31,6,Sexta-Feira,1,1,False,True
2017-04-01,2017,4,Abril,1,7,Sábado,2,1,True,False
2017-04-02,2017,4,Abril,2,1,Domingo,2,1,True,False
2017-04-03,2017,4,Abril,3,2,Segunda-Feira,2,1,False,True
2017-04-04,2017,4,Abril,4,3,Terça-Feira,2,1,False,True
2017-04-05,2017,4,Abril,5,4,Quarta-Feira,2,1,False,True
2017-04-06,2017,4,Abril,6,5,Quinta-Feira,2,1,False,True
2017-04-07,2017,4,Abril,7,6,Sexta-Feira,2,1,False,True
2017-04-08,2017,4,Abril,8,7,Sábado,2,1,True,False
2017-04-09,2017,4,Abril,9,1,Domingo,2,1,True,False
2017-04-10,2017,4,Abril,10,2,Segunda-Feira,2,1,False,True
2017-04-11,2017,4,Abril,11,3,Terça-Feira,2,1,False,True
2017-04-12,2017,4,Abril,12,4,Quarta-Feira,2,1,False,True
2017-04-13,2017,4,Abril,13,5,Quinta-Feira,2,1,False,True
2017-04-14,2017,4,Abril,14,6,Sexta-Feira,2,1,False,True
2017-04-15,2017,4,Abril,15,7,Sábado,2,1,True,False
2017-04-16,2017,4,Abril,16,1,Domingo,2,1,True,False
2017-04-17,2017,4,Abril,17,2,Segunda-Feira,2,1,False,True
2017-04-18,2017,4,Abril,18,3,Terça-Feira,2,1,False,True
2017-04-19,2017,4,Abril,19,4,Quarta-Feira,2,1,False,True
2017-04-20,2017,4,Abril,20,5,Quinta-Feira,2,1,False,True
2017-04-21,2017,4,Abril,21,6,Sexta-Feira,2,1,False,True
2017-04-22,2017,4,Abril,22,7,Sábado,2,1,True,False
2017-04-23,2017,4,Abril,23,1,Domingo,2,1,True,False
2017-04-24,2017,4,Abril,24,2,Segunda-Feira,2,1,False,True
2017-04-25,2017,4,Abril,25,3,Terça-Feira,2,1,False,True
2017-04-26,2017,4,Abril,26,4,Quarta-Feira,2,1,False,True
2017-04-27,2017,4,Abril,27,5,Quinta-Feira,2,1,False,True
2017-04-28,2017,4,Abril,28,6,Sexta-Feira,2,1,False,True
2017-04-29,2017,4,Abril,29,7,Sábado,2,1,True,False
2017-04-30,2017,4,Abril,30,1,Domingo,2,1,True,False
2017-05-01,2017,5,Maio,1,2,Segunda-Feira,2,1,False,True
2017-05-02,2017,5,Maio,2,3,Terça-Feira,2,1,False,True
2017-05-03,2017,5,Maio,3,4,Quarta-Feira,2,1,False,True
2017-05-04,2017,5,Maio,4,5,Quinta-Feira,2,1,False,True
2017-05-05,2017,5,Maio,5,6,Sexta-Feira,2,1,False,True
2017-05-06,2017,5,Maio,6,7,Sábado,2,1,True,False
2017-05-07,2017,5,Maio,7,1,Domingo,2,1,True,False
2017-05-08,2017,5,Maio,8,2,Segunda-Feira,2,1,False,True
2017-05-09,2017,5,Maio,9,3,Terça-Feira,2,1,False,True
2017-05-10,2017,5,Maio,10,4,Quarta-Feira,2,1,False,True
2017-05-11,2017,5,Maio,11,5,Quinta-Feira,2,1,False,True
2017-05-12,2017,5,Maio,12,6,Sexta-Feira,2,1,False,True
2017-05-13,2017,5,Maio,13,7,Sábado,2,1,True,False
2017-05-14,2017,5,Maio,14,1,Domingo,2,1,True,False
2017-05-15,2017,5,Maio,15,2,Segunda-Feira,2,1,False,True
2017-05-16,2017,5,Maio,16,3,Terça-Feira,2,1,False,True
2017-05-17,2017,5,Maio,17,4,Quarta-Feira,2,1,False,True
2017-05-18,2017,5,Maio,18,5,Quinta-Feira,2,1,False,True
2017-05-19,2017,5,Maio,19,6,Sexta-Feira,2,1,False,True
2017-05-20,2017,5,Maio,20,7,Sábado,2,1,True,False
2017-05-21,2017,5,Maio,21,1,Domingo,2,1,True,False
2017-05-22,2017,5,Maio,22,2,Segunda-Feira,2,1,False,True
2017-05-23,2017,5,Maio,23,3,Terça-Feira,2,1,False,True
2017-05-24,2017,5,Maio,24,4,Quarta-Feira,2,1,False,True
2017-05-25,2017,5,Maio,25,5,Quinta-Feira,2,1,False,True
2017-05-26,2017,5,Maio,26,6,Sexta-Feira,2,1,False,True
2017-05-27,2017,5,Maio,27,7,Sábado,2,1,True,False
2017-05-28,2017,5,Maio,28,1,Domingo,2,1,True,False
2017-05-29,2017,5,Maio,29,2,Segunda-Feira,2,1,False,True
2017-05-30,2017,5,Maio,30,3,Terça-Feira,2,1,False,True
2017-05-31,2017,5,Maio,31,4,Quarta-Feira,2,1,False,True
2017-06-01,2017,6,Junho,1,5,Quinta-Feira,2,1,False,True
2017-06-02,2017,6,Junho,2,6,Sexta-Feira,2,1,False,True
2017-06-03,2017,6,Junho,3,7,Sábado,2,1,True,False
2017-06-04,2017,6,Junho,4,1,Domingo,2,1,True,False
2017-06-05,2017,6,Junho,5,2,Segunda-Feira,2,1,False,True
2017-06-06,2017,6,Junho,6,3,Terça-Feira,2,1,False,True
2017-06-07,2017,6,Junho,7,4,Quarta-Feira,2,1,False,True
2017-06-08,2017,6,Junho,8,5,Quinta-Feira,2,1,False,True
2017-06-09,2017,6,Junho,9,6,Sexta-Feira,2,1,False,True
2017-06-10,2017,6,Junho,10,7,Sábado,2,1,True,False
2017-06-11,2017,6,Junho,11,1,Domingo,2,1,True,False
2017-06-12,2017,6,Junho,12,2,Segunda-Feira,2,1,False,True
2017-06-13,2017,6,Junho,13,3,Terça-Feira,2,1,False,True
2017-06-14,2017,6,Junho,14,4,Quarta-Feira,2,1,False,True
2017-06-15,2017,6,Junho,15,5,Quinta-Feira,2,1,False,True
2017-06-16,2017,6,Junho,16,6,Sexta-Feira,2,1,False,True
2017-06-17,2017,6,Junho,17,7,Sábado,2,1,True,False
2017-06-18,2017,6,Junho,18,1,Domingo,2,1,True,False
2017-06-19,2017,6,Junho,19,2,Segunda-Feira,2,1,False,True
2017-06-20,2017,6,Junho,20,3,Terça-Feira,2,1,False,True
2017-06-21,2017,6,Junho,21,4,Quarta-Feira,2,1,False,True
2017-06-22,2017,6,Junho,22,5,Quinta-Feira,2,1,False,True
2017-06-23,2017,6,Junho,23,6,Sexta-Feira,2,1,False,True
2017-06-24,2017,6,Junho,24,7,Sábado,2,1,True,False
2017-06-25,2017,6,Junho,25,1,Domingo,2,1,True,False
2017-06-26,2017,6,Junho,26,2,Segunda-Feira,2,1,False,True
2017-06-27,2017,6,Junho,27,3,Terça-Feira,2,1,False,True
2017-06-28,2017,6,Junho,28,4,Quarta-Feira,2,1,False,True
2017-06-29,2017,6,Junho,29,5,Quinta-Feira,2,1,False,True
2017-06-30,2017,6,Junho,30,6,Sexta-Feira,2,1,False,True
2017-07-01,2017,7,Julho,1,7,Sábado,3,2,True,False
2017-07-02,2017,7,Julho,2,1,Domingo,3,2,True,False
2017-07-03,2017,7,Julho,3,2,Segunda-Feira,3,2,False,True
2017-07-04,2017,7,Julho,4,3,Terça-Feira,3,2,False,True
2017-07-05,2017,7,Julho,5,4,Quarta-Feira,3,2,False,True
2017-07-06,2017,7,Julho,6,5,Quinta-Feira,3,2,False,True
2017-07-07,2017,7,Julho,7,6,Sexta-Feira,3,2,False,True
2017-07-09,2017,7,Julho,9,1,Domingo,3,2,True,False
2017-07-10,2017,7,Julho,10,2,Segunda-Feira,3,2,False,True
2017-07-11,2017,7,Julho,11,3,Terça-Feira,3,2,False,True
2017-07-12,2017,7,Julho,12,4,Quarta-Feira,3,2,False,True
2017-07-13,2017,7,Julho,13,5,Quinta-Feira,3,2,False,True
2017-07-14,2017,7,Julho,14,6,Sexta-Feira,3,2,False,True
2017-07-15,2017,7,Julho,15,7,Sábado,3,2,True,False
2017-07-16,2017,7,Julho,16,1,Domingo,3,2,True,False
2017-07-17,2017,7,Julho,17,2,Segunda-Feira,3,2,False,True
2017-07-18,2017,7,Julho,18,3,Terça-Feira,3,2,False,True
2017-07-19,2017,7,Julho,19,4,Quarta-Feira,3,2,False,True
2017-07-20,2017,7,Julho,20,5,Quinta-Feira,3,2,False,True
2017-07-21,2017,7,Julho,21,6,Sexta-Feira,3,2,False,True
2017-07-22,2017,7,Julho,22,7,Sábado,3,2,True,False
2017-07-23,2017,7,Julho,23,1,Domingo,3,2,True,False
2017-07-24,2017,7,Julho,24,2,Segunda-Feira,3,2,False,True
2017-07-25,2017,7,Julho,25,3,Terça-Feira,3,2,False,True
2017-07-26,2017,7,Julho,26,4,Quarta-Feira,3,2,False,True
2017-07-27,2017,7,Julho,27,5,Quinta-Feira,3,2,False,True
2017-07-28,2017,7,Julho,28,6,Sexta-Feira,3,2,False,True
2017-07-29,2017,7,Julho,29,7,Sábado,3,2,True,False
2017-07-30,2017,7,Julho,30,1,Domingo,3,2,True,False
2017-07-31,2017,7,Julho,31,2,Segunda-Feira,3,2,False,True
2017-08-01,2017,8,Agosto,1,3,Terça-Feira,3,2,False,True
2017-08-02,2017,8,Agosto,2,4,Quarta-Feira,3,2,False,True
2017-08-03,2017,8,Agosto,3,5,Quinta-Feira,3,2,False,True
2017-08-04,2017,8,Agosto,4,6,Sexta-Feira,3,2,False,True
2017-08-05,2017,8,Agosto,5,7,Sábado,3,2,True,False
2017-08-06,2017,8,Agosto,6,1,Domingo,3,2,True,False
2017-08-07,2017,8,Agosto,7,2,Segunda-Feira,3,2,False,True
2017-08-08,2017,8,Agosto,8,3,Terça-Feira,3,2,False,True
2017-08-09,2017,8,Agosto,9,4,Quarta-Feira,3,2,False,True
2017-08-10,2017,8,Agosto,10,5,Quinta-Feira,3,2,False,True
2017-08-11,2017,8,Agosto,11,6,Sexta-Feira,3,2,False,True
2017-08-12,2017,8,Agosto,12,7,Sábado,3,2,True,False
2017-08-13,2017,8,Agosto,13,1,Domingo,3,2,True,False
2017-08-14,2017,8,Agosto,14,2,Segunda-Feira,3,2,False,True
2017-08-15,2017,8,Agosto,15,3,Terça-Feira,3,2,False,True
2017-08-16,2017,8,Agosto,16,4,Quarta-Feira,3,2,False,True
2017-08-17,2017,8,Agosto,17,5,Quinta-Feira,3,2,False,True
2017-08-18,2017,8,Agosto,18,6,Sexta-Feira,3,2,False,True
2017-08-19,2017,8,Agosto,19,7,Sábado,3,2,True,False
2017-08-20,2017,8,Agosto,20,1,Domingo,3,2,True,False
2017-08-21,2017,8,Agosto,21,2,Segunda-Feira,3,2,False,True
2017-08-22,2017,8,Agosto,22,3,Terça-Feira,3,2,False,True
2017-08-23,2017,8,Agosto,23,4,Quarta-Feira,3,2,False,True
2017-08-24,2017,8,Agosto,24,5,Quinta-Feira,3,2,False,True
2017-08-25,2017,8,Agosto,25,6,Sexta-Feira,3,2,False,True
2017-08-26,2017,8,Agosto,26,7,Sábado,3,2,True,False
2017-08-27,2017,8,Agosto,27,1,Domingo,3,2,True,False
2017-08-28,2017,8,Agosto,28,2,Segunda-Feira,3,2,False,True
2017-08-29,2017,8,Agosto,29,3,Terça-Feira,3,2,False,True
2017-08-30,2017,8,Agosto,30,4,Quarta-Feira,3,2,False,True
2017-08-31,2017,8,Agosto,31,5,Quinta-Feira,3,2,False,True
2017-09-01,2017,9,Setembro,1,6,Sexta-Feira,3,2,False,True
2017-09-02,2017,9,Setembro,2,7,Sábado,3,2,True,False
2017-09-03,2017,9,Setembro,3,1,Domingo,3,2,True,False
2017-09-04,2017,9,Setembro,4,2,Segunda-Feira,3,2,False,True
2017-09-05,2017,9,Setembro,5,3,Terça-Feira,3,2,False,True
2017-09-06,2017,9,Setembro,6,4,Quarta-Feira,3,2,False,True
2017-09-07,2017,9,Setembro,7,5,Quinta-Feira,3,2,False,True
2017-09-08,2017,9,Setembro,8,6,Sexta-Feira,3,2,False,True
2017-09-09,2017,9,Setembro,9,7,Sábado,3,2,True,False
2017-09-10,2017,9,Setembro,10,1,Domingo,3,2,True,False
2017-09-11,2017,9,Setembro,11,2,Segunda-Feira,3,2,False,True
2017-09-12,2017,9,Setembro,12,3,Terça-Feira,3,2,False,True
2017-09-13,2017,9,Setembro,13,4,Quarta-Feira,3,2,False,True
2017-09-14,2017,9,Setembro,14,5,Quinta-Feira,3,2,False,True
2017-09-15,2017,9,Setembro,15,6,Sexta-Feira,3,2,False,True
2017-09-16,2017,9,Setembro,16,7,Sábado,3,2,True,False
2017-09-17,2017,9,Setembro,17,1,Domingo,3,2,True,False
2017-09-18,2017,9,Setembro,18,2,Segunda-Feira,3,2,False,True
2017-09-19,2017,9,Setembro,19,3,Terça-Feira,3,2,False,True
2017-09-20,2017,9,Setembro,20,4,Quarta-Feira,3,2,False,True
2017-09-21,2017,9,Setembro,21,5,Quinta-Feira,3,2,False,True
2017-09-22,2017,9,Setembro,22,6,Sexta-Feira,3,2,False,True
2017-09-23,2017,9,Setembro,23,7,Sábado,3,2,True,False
2017-09-24,2017,9,Setembro,24,1,Domingo,3,2,True,False
2017-09-25,2017,9,Setembro,25,2,Segunda-Feira,3,2,False,True
2017-09-26,2017,9,Setembro,26,3,Terça-Feira,3,2,False,True
2017-09-27,2017,9,Setembro,27,4,Quarta-Feira,3,2,False,True
2017-09-28,2017,9,Setembro,28,5,Quinta-Feira,3,2,False,True
2017-09-29,2017,9,Setembro,29,6,Sexta-Feira,3,2,False,True
2017-09-30,2017,9,Setembro,30,7,Sábado,3,2,True,False
2017-10-01,2017,10,Outubro,1,1,Domingo,4,2,True,False
2017-10-02,2017,10,Outubro,2,2,Segunda-Feira,4,2,False,True
2017-10-03,2017,10,Outubro,3,3,Terça-Feira,4,2,False,True
2017-10-04,2017,10,Outubro,4,4,Quarta-Feira,4,2,False,True
2017-10-05,2017,10,Outubro,5,5,Quinta-Feira,4,2,False,True
2017-10-06,2017,10,Outubro,6,6,Sexta-Feira,4,2,False,True
2017-10-07,2017,10,Outubro,7,7,Sábado,4,2,True,False
2017-10-08,2017,10,Outubro,8,1,Domingo,4,2,True,False
2017-10-09,2017,10,Outubro,9,2,Segunda-Feira,4,2,False,True
2017-10-10,2017,10,Outubro,10,3,Terça-Feira,4,2,False,True
2017-10-11,2017,10,Outubro,11,4,Quarta-Feira,4,2,False,True
2017-10-12,2017,10,Outubro,12,5,Quinta-Feira,4,2,False,True
2017-10-13,2017,10,Outubro,13,6,Sexta-Feira,4,2,False,True
2017-10-14,2017,10,Outubro,14,7,Sábado,4,2,True,False
2017-10-15,2017,10,Outubro,15,1,Domingo,4,2,True,False
2017-10-16,2017,10,Outubro,16,2,Segunda-Feira,4,2,False,True
2017-10-17,2017,10,Outubro,17,3,Terça-Feira,4,2,False,True
2017-10-18,2017,10,Outubro,18,4,Quarta-Feira,4,2,False,True
2017-10-19,2017,10,Outubro,19,5,Quinta-Feira,4,2,False,True
2017-10-20,2017,10,Outubro,20,6,Sexta-Feira,4,2,False,True
2017-10-21,2017,10,Outubro,21,7,Sábado,4,2,True,False
2017-10-22,2017,10,Outubro,22,1,Domingo,4,2,True,False
2017-10-23,2017,10,Outubro,23,2,Segunda-Feira,4,2,False,True
2017-10-24,2017,10,Outubro,24,3,Terça-Feira,4,2,False,True
2017-10-25,2017,10,Outubro,25,4,Quarta-Feira,4,2,False,True
2017-10-26,2017,10,Outubro,26,5,Quinta-Feira,4,2,False,True
2017-10-27,2017,10,Outubro,27,6,Sexta-Feira,4,2,False,True
2017-10-28,2017,10,Outubro,28,7,Sábado,4,2,True,False
2017-10-29,2017,10,Outubro,29,1,Domingo,4,2,True,False
2017-10-30,2017,10,Outubro,30,2,Segunda-Feira,4,2,False,True
2017-10-31,2017,10,Outubro,31,3,Terça-Feira,4,2,False,True
2017-11-01,2017,11,Novembro,1,4,Quarta-Feira,4,2,False,True
2017-11-02,2017,11,Novembro,2,5,Quinta-Feira,4,2,False,True
2017-11-03,2017,11,Novembro,3,6,Sexta-Feira,4,2,False,True
2017-11-04,2017,11,Novembro,4,7,Sábado,4,2,True,False
2017-11-05,2017,11,Novembro,5,1,Domingo,4,2,True,False
2017-11-06,2017,11,Novembro,6,2,Segunda-Feira,4,2,False,True
2017-11-07,2017,11,Novembro,7,3,Terça-Feira,4,2,False,True
2017-11-08,2017,11,Novembro,8,4,Quarta-Feira,4,2,False,True
2017-11-09,2017,11,Novembro,9,5,Quinta-Feira,4,2,False,True
2017-11-10,2017,11,Novembro,10,6,Sexta-Feira,4,2,False,True
2017-11-11,2017,11,Novembro,11,7,Sábado,4,2,True,False
2017-11-12,2017,11,Novembro,12,1,Domingo,4,2,True,False
2017-11-13,2017,11,Novembro,13,2,Segunda-Feira,4,2,False,True
2017-11-14,2017,11,Novembro,14,3,Terça-Feira,4,2,False,True
2017-11-15,2017,11,Novembro,15,4,Quarta-Feira,4,2,False,True
2017-11-16,2017,11,Novembro,16,5,Quinta-Feira,4,2,False,True
2017-11-17,2017,11,Novembro,17,6,Sexta-Feira,4,2,False,True
2017-11-18,2017,11,Novembro,18,7,Sábado,4,2,True,False
2017-11-19,2017,11,Novembro,19,1,Domingo,4,2,True,False
2017-11-20,2017,11,Novembro,20,2,Segunda-Feira,4,2,False,True
2017-11-21,2017,11,Novembro,21,3,Terça-Feira,4,2,False,True
2017-11-22,2017,11,Novembro,22,4,Quarta-Feira,4,2,False,True
2017-11-23,2017,11,Novembro,23,5,Quinta-Feira,4,2,False,True
2017-11-24,2017,11,Novembro,24,6,Sexta-Feira,4,2,False,True
2017-11-25,2017,11,Novembro,25,7,Sábado,4,2,True,False
2017-11-26,2017,11,Novembro,26,1,Domingo,4,2,True,False
2017-11-27,2017,11,Novembro,27,2,Segunda-Feira,4,2,False,True
2017-11-28,2017,11,Novembro,28,3,Terça-Feira,4,2,False,True
2017-11-29,2017,11,Novembro,29,4,Quarta-Feira,4,2,False,True
2017-11-30,2017,11,Novembro,30,5,Quinta-Feira,4,2,False,True
2017-12-01,2017,12,Dezembro,1,6,Sexta-Feira,4,2,False,True
2017-12-02,2017,12,Dezembro,2,7,Sábado,4,2,True,False
2017-12-03,2017,12,Dezembro,3,1,Domingo,4,2,True,False
2017-12-04,2017,12,Dezembro,4,2,Segunda-Feira,4,2,False,True
2017-12-05,2017,12,Dezembro,5,3,Terça-Feira,4,2,False,True
2017-12-06,2017,12,Dezembro,6,4,Quarta-Feira,4,2,False,True
2017-12-07,2017,12,Dezembro,7,5,Quinta-Feira,4,2,False,True
2017-12-08,2017,12,Dezembro,8,6,Sexta-Feira,4,2,False,True
2017-12-09,2017,12,Dezembro,9,7,Sábado,4,2,True,False
2017-12-10,2017,12,Dezembro,10,1,Domingo,4,2,True,False
2017-12-11,2017,12,Dezembro,11,2,Segunda-Feira,4,2,False,True
2017-12-12,2017,12,Dezembro,12,3,Terça-Feira,4,2,False,True
2017-12-13,2017,12,Dezembro,13,4,Quarta-Feira,4,2,False,True
2017-12-14,2017,12,Dezembro,14,5,Quinta-Feira,4,2,False,True
2017-12-15,2017,12,Dezembro,15,6,Sexta-Feira,4,2,False,True
2017-12-16,2017,12,Dezembro,16,7,Sábado,4,2,True,False
2017-12-17,2017,12,Dezembro,17,1,Domingo,4,2,True,False
2017-12-18,2017,12,Dezembro,18,2,Segunda-Feira,4,2,False,True
2017-12-19,2017,12,Dezembro,19,3,Terça-Feira,4,2,False,True
2017-12-20,2017,12,Dezembro,20,4,Quarta-Feira,4,2,False,True
2017-12-21,2017,12,Dezembro,21,5,Quinta-Feira,4,2,False,True
2017-12-22,2017,12,Dezembro,22,6,Sexta-Feira,4,2,False,True
2017-12-23,2017,12,Dezembro,23,7,Sábado,4,2,True,False
2017-12-24,2017,12,Dezembro,24,1,Domingo,4,2,True,False
2017-12-25,2017,12,Dezembro,25,2,Segunda-Feira,4,2,False,True
2017-12-26,2017,12,Dezembro,26,3,Terça-Feira,4,2,False,True
2017-12-27,2017,12,Dezembro,27,4,Quarta-Feira,4,2,False,True
2017-12-28,2017,12,Dezembro,28,5,Quinta-Feira,4,2,False,True
2017-12-29,2017,12,Dezembro,29,6,Sexta-Feira,4,2,False,True
2017-12-30,2017,12,Dezembro,30,7,Sábado,4,2,True,False
2017-12-31,2017,12,Dezembro,31,1,Domingo,4,2,True,False
2018-01-01,2018,1,Janeiro,1,2,Segunda-Feira,1,1,False,True
2018-01-02,2018,1,Janeiro,2,3,Terça-Feira,1,1,False,True
2018-01-03,2018,1,Janeiro,3,4,Quarta-Feira,1,1,False,True
2018-01-04,2018,1,Janeiro,4,5,Quinta-Feira,1,1,False,True
2018-01-05,2018,1,Janeiro,5,6,Sexta-Feira,1,1,False,True
2018-01-06,2018,1,Janeiro,6,7,Sábado,1,1,True,False
2018-01-07,2018,1,Janeiro,7,1,Domingo,1,1,True,False
2018-01-08,2018,1,Janeiro,8,2,Segunda-Feira,1,1,False,True
2018-01-09,2018,1,Janeiro,9,3,Terça-Feira,1,1,False,True
2018-01-10,2018,1,Janeiro,10,4,Quarta-Feira,1,1,False,True
2018-01-11,2018,1,Janeiro,11,5,Quinta-Feira,1,1,False,True
2018-01-12,2018,1,Janeiro,12,6,Sexta-Feira,1,1,False,True
2018-01-13,2018,1,Janeiro,13,7,Sábado,1,1,True,False
2018-01-14,2018,1,Janeiro,14,1,Domingo,1,1,True,False
2018-01-15,2018,1,Janeiro,15,2,Segunda-Feira,1,1,False,True
2018-01-16,2018,1,Janeiro,16,3,Terça-Feira,1,1,False,True
2018-01-17,2018,1,Janeiro,17,4,Quarta-Feira,1,1,False,True
2018-01-18,2018,1,Janeiro,18,5,Quinta-Feira,1,1,False,True
2018-01-19,2018,1,Janeiro,19,6,Sexta-Feira,1,1,False,True
2018-01-20,2018,1,Janeiro,20,7,Sábado,1,1,True,False
2018-01-21,2018,1,Janeiro,21,1,Domingo,1,1,True,False
2018-01-22,2018,1,Janeiro,22,2,Segunda-Feira,1,1,False,True
2018-01-23,2018,1,Janeiro,23,3,Terça-Feira,1,1,False,True
2018-01-24,2018,1,Janeiro,24,4,Quarta-Feira,1,1,False,True
2018-01-25,2018,1,Janeiro,25,5,Quinta-Feira,1,1,False,True
2018-01-26,2018,1,Janeiro,26,6,Sexta-Feira,1,1,False,True
2018-01-27,2018,1,Janeiro,27,7,Sábado,1,1,True,False
2018-01-28,2018,1,Janeiro,28,1,Domingo,1,1,True,False
2018-01-29,2018,1,Janeiro,29,2,Segunda-Feira,1,1,False,True
2018-01-30,2018,1,Janeiro,30,3,Terça-Feira,1,1,False,True
2018-01-31,2018,1,Janeiro,31,4,Quarta-Feira,1,1,False,True
2018-02-01,2018,2,Fevereiro,1,5,Quinta-Feira,1,1,False,True
2018-02-02,2018,2,Fevereiro,2,6,Sexta-Feira,1,1,False,True
2018-02-03,2018,2,Fevereiro,3,7,Sábado,1,1,True,False
2018-02-04,2018,2,Fevereiro,4,1,Domingo,1,1,True,False
2018-02-05,2018,2,Fevereiro,5,2,Segunda-Feira,1,1,False,True
2018-02-06,2018,2,Fevereiro,6,3,Terça-Feira,1,1,False,True
2018-02-07,2018,2,Fevereiro,7,4,Quarta-Feira,1,1,False,True
2018-02-08,2018,2,Fevereiro,8,5,Quinta-Feira,1,1,False,True
2018-02-09,2018,2,Fevereiro,9,6,Sexta-Feira,1,1,False,True
2018-02-10,2018,2,Fevereiro,10,7,Sábado,1,1,True,False
2018-02-11,2018,2,Fevereiro,11,1,Domingo,1,1,True,False
2018-02-12,2018,2,Fevereiro,12,2,Segunda-Feira,1,1,False,True
2018-02-13,2018,2,Fevereiro,13,3,Terça-Feira,1,1,False,True
2018-02-14,2018,2,Fevereiro,14,4,Quarta-Feira,1,1,False,True
2018-02-15,2018,2,Fevereiro,15,5,Quinta-Feira,1,1,False,True
2018-02-16,2018,2,Fevereiro,16,6,Sexta-Feira,1,1,False,True
2018-02-17,2018,2,Fevereiro,17,7,Sábado,1,1,True,False
2018-02-18,2018,2,Fevereiro,18,1,Domingo,1,1,True,False
2018-02-19,2018,2,Fevereiro,19,2,Segunda-Feira,1,1,False,True
2018-02-20,2018,2,Fevereiro,20,3,Terça-Feira,1,1,False,True
2018-02-21,2018,2,Fevereiro,21,4,Quarta-Feira,1,1,False,True
2018-02-22,2018,2,Fevereiro,22,5,Quinta-Feira,1,1,False,True
2018-02-23,2018,2,Fevereiro,23,6,Sexta-Feira,1,1,False,True
2018-02-24,2018,2,Fevereiro,24,7,Sábado,1,1,True,False
2018-02-25,2018,2,Fevereiro,25,1,Domingo,1,1,True,False
2018-02-26,2018,2,Fevereiro,26,2,Segunda-Feira,1,1,False,True
2018-02-27,2018,2,Fevereiro,27,3,Terça-Feira,1,1,False,True
2018-02-28,2018,2,Fevereiro,28,4,Quarta-Feira,1,1,False,True
2018-03-01,2018,3,Março,1,5,Quinta-Feira,1,1,False,True
2018-03-02,2018,3,Março,2,6,Sexta-Feira,1,1,False,True
2018-03-03,2018,3,Março,3,7,Sábado,1,1,True,False
2018-03-04,2018,3,Março,4,1,Domingo,1,1,True,False
2018-03-05,2018,3,Março,5,2,Segunda-Feira,1,1,False,True
2018-03-06,2018,3,Março,6,3,Terça-Feira,1,1,False,True
2018-03-07,2018,3,Março,7,4,Quarta-Feira,1,1,False,True
2018-03-08,2018,3,Março,8,5,Quinta-Feira,1,1,False,True
2018-03-09,2018,3,Março,9,6,Sexta-Feira,1,1,False,True
2018-03-10,2018,3,Março,10,7,Sábado,1,1,True,False
2018-03-11,2018,3,Março,11,1,Domingo,1,1,True,False
2018-03-12,2018,3,Março,12,2,Segunda-Feira,1,1,False,True
2018-03-13,2018,3,Março,13,3,Terça-Feira,1,1,False,True
2018-03-14,2018,3,Março,14,4,Quarta-Feira,1,1,False,True
2018-03-15,2018,3,Março,15,5,Quinta-Feira,1,1,False,True
2018-03-16,2018,3,Março,16,6,Sexta-Feira,1,1,False,True
2018-03-17,2018,3,Março,17,7,Sábado,1,1,True,False
2018-03-18,2018,3,Março,18,1,Domingo,1,1,True,False
2018-03-19,2018,3,Março,19,2,Segunda-Feira,1,1,False,True
2018-03-20,2018,3,Março,20,3,Terça-Feira,1,1,False,True
2018-03-21,2018,3,Março,21,4,Quarta-Feira,1,1,False,True
2018-03-22,2018,3,Março,22,5,Quinta-Feira,1,1,False,True
2018-03-23,2018,3,Março,23,6,Sexta-Feira,1,1,False,True
2018-03-24,2018,3,Março,24,7,Sábado,1,1,True,False
2018-03-25,2018,3,Março,25,1,Domingo,1,1,True,False
2018-03-26,2018,3,Março,26,2,Segunda-Feira,1,1,False,True
2018-03-27,2018,3,Março,27,3,Terça-Feira,1,1,False,True
2018-03-28,2018,3,Março,28,4,Quarta-Feira,1,1,False,True
2018-03-29,2018,3,Março,29,5,Quinta-Feira,1,1,False,True
2018-03-30,2018,3,Março,30,6,Sexta-Feira,1,1,False,True
2018-03-31,2018,3,Março,31,7,Sábado,1,1,True,False
2018-04-01,2018,4,Abril,1,1,Domingo,2,1,True,False
2018-04-02,2018,4,Abril,2,2,Segunda-Feira,2,1,False,True
2018-04-03,2018,4,Abril,3,3,Terça-Feira,2,1,False,True
2018-04-04,2018,4,Abril,4,4,Quarta-Feira,2,1,False,True
2018-04-05,2018,4,Abril,5,5,Quinta-Feira,2,1,False,True
2018-04-06,2018,4,Abril,6,6,Sexta-Feira,2,1,False,True
2018-04-07,2018,4,Abril,7,7,Sábado,2,1,True,False
2018-04-08,2018,4,Abril,8,1,Domingo,2,1,True,False
2018-04-09,2018,4,Abril,9,2,Segunda-Feira,2,1,False,True
2018-04-10,2018,4,Abril,10,3,Terça-Feira,2,1,False,True
2018-04-11,2018,4,Abril,11,4,Quarta-Feira,2,1,False,True
2018-04-12,2018,4,Abril,12,5,Quinta-Feira,2,1,False,True
2018-04-13,2018,4,Abril,13,6,Sexta-Feira,2,1,False,True
2018-04-14,2018,4,Abril,14,7,Sábado,2,1,True,False
2018-04-15,2018,4,Abril,15,1,Domingo,2,1,True,False
