cod_transacao,num_conta,data_transacao,nome_transacao,valor_transacao
49659,794,2022-06-13 23:27:35,Compra Crédito,-30
50675,794,2022-06-15 19:26:12,Compra Crédito,-17
53722,794,2022-06-16 17:26:11,Compra Crédito,-23
57206,794,2022-06-30 02:35:30,Compra Crédito,-39
57758,794,2022-09-11 16:00:15,Compra Crédito,-18
71636,794,2022-12-29 23:56:29,Compra Crédito,-38
4180,27,2022-06-06 11:55:10,Compra Crédito,-27
4197,27,2022-06-06 12:45:20,Compra Crédito,-70
5935,27,2022-12-09 01:14:54,Compra Crédito,-26
8445,27,2022-12-21 09:29:43,Compra Crédito,-12
9651,27,2022-12-28 16:18:09,Compra Crédito,-10
15961,27,2022-12-29 23:16:20,Compra Crédito,-94
16982,27,2022-12-29 23:23:02,Compra Crédito,-24
25926,27,2022-12-29 23:59:26,Compra Crédito,-41
37511,27,2022-12-30 00:00:00,Compra Crédito,-57
37984,27,2022-12-30 00:00:00,Compra Crédito,-64
44069,27,2022-12-30 00:00:00,Compra Crédito,-107
47637,27,2022-12-30 00:00:00,Compra Crédito,-18
50193,27,2022-12-30 00:00:00,Compra Crédito,-194
55282,27,2022-12-30 00:00:00,Compra Crédito,-109
55787,27,2022-12-30 00:00:00,Compra Crédito,-13
57951,27,2022-12-30 00:00:00,Compra Crédito,-25
58555,27,2022-12-30 00:00:00,Compra Crédito,-45
59161,27,2022-12-30 00:00:00,Compra Crédito,-15
63282,27,2022-12-30 00:00:00,Compra Crédito,-14
64195,27,2022-12-30 00:00:00,Compra Crédito,-7
66953,27,2022-12-30 00:00:00,Compra Crédito,-6
69830,27,2022-12-30 00:00:00,Compra Crédito,-6
71086,27,2022-12-30 00:00:00,Compra Crédito,-29
7695,283,2018-12-03 16:46:31,Compra Crédito,-8
9084,283,2018-12-05 14:36:07,Compra Crédito,-14
16275,283,2019-01-14 10:36:47,Compra Crédito,-245
17790,283,2019-01-14 20:25:18,Compra Crédito,-16
18454,283,2019-01-14 23:32:16,Compra Crédito,-70
19995,283,2019-01-15 09:42:24,Compra Crédito,-88
24646,283,2019-01-30 06:25:09,Compra Crédito,-32
32264,283,2019-01-31 10:27:38,Compra Crédito,-69
34763,283,2019-03-28 00:12:54,Compra Crédito,-21
39946,283,2019-04-23 23:00:23,Compra Crédito,-33
44023,283,2019-04-24 17:47:06,Compra Crédito,-110
44434,283,2019-05-02 04:05:35,Compra Crédito,-117
44786,283,2019-06-03 23:58:53,Compra Crédito,-28
44986,283,2019-06-04 04:50:14,Compra Crédito,-49
48010,283,2019-06-09 09:36:09,Compra Crédito,-22
51379,283,2019-07-18 09:25:46,Compra Crédito,-19
51400,283,2019-10-04 01:31:28,Compra Crédito,-32
52741,283,2019-10-05 11:55:19,Compra Crédito,-86
53602,283,2019-10-07 20:49:06,Compra Crédito,-124
54591,283,2019-10-07 20:53:49,Compra Crédito,-95
56605,283,2020-01-19 22:55:59,Compra Crédito,-34
58967,283,2020-01-20 01:55:21,Compra Crédito,-25
60428,283,2020-02-01 20:25:48,Compra Crédito,-24
62295,283,2020-02-04 14:57:55,Compra Crédito,-19
63821,283,2020-02-17 11:01:13,Compra Crédito,-83
64903,283,2020-02-17 11:04:37,Compra Crédito,-46
2054,539,2011-04-29 19:02:54,Compra Crédito,-26
4617,539,2011-05-01 05:19:30,Compra Crédito,-90
4973,539,2011-05-02 01:03:58,Compra Crédito,-47
10280,539,2011-07-09 23:32:24,Compra Crédito,-90
12087,539,2011-07-09 23:42:02,Compra Crédito,-77
12642,539,2011-07-10 01:18:11,Compra Crédito,-159
13948,539,2012-01-06 07:32:33,Compra Crédito,-44
14898,539,2012-01-09 07:31:02,Compra Crédito,-4
16005,539,2012-01-15 01:27:46,Compra Crédito,-49
16502,539,2012-01-27 19:17:15,Compra Crédito,-63
16578,539,2012-01-28 03:54:28,Compra Crédito,-29
18333,539,2012-02-21 16:16:40,Compra Crédito,-98
20098,539,2012-02-23 22:21:58,Compra Crédito,-112
24407,539,2012-02-25 01:28:33,Compra Crédito,-52
24420,539,2012-02-28 07:01:43,Compra Crédito,-41
25186,539,2012-09-03 12:18:04,Compra Crédito,-42
27107,539,2012-09-03 15:09:03,Compra Crédito,-44
31137,539,2012-09-08 13:23:19,Compra Crédito,-116
31510,539,2012-09-08 13:37:22,Compra Crédito,-105
33203,539,2012-09-10 10:02:27,Compra Crédito,-148
33859,539,2012-09-21 12:30:18,Compra Crédito,-59
35564,539,2012-09-21 14:26:48,Compra Crédito,-165
43655,539,2012-09-27 01:04:35,Compra Crédito,-21
46944,539,2012-12-02 01:43:39,Compra Crédito,-23
50240,539,2012-12-04 07:07:58,Compra Crédito,-25
53817,539,2013-03-20 10:11:22,Compra Crédito,-21
54426,539,2013-03-20 10:25:52,Compra Crédito,-24
56249,539,2013-04-06 06:12:34,Compra Crédito,-22
60699,539,2015-02-02 17:09:05,Compra Crédito,-286
64103,539,2015-09-25 11:33:15,Compra Crédito,-120
1858,795,2022-03-01 06:44:16,Compra Crédito,-56
2845,795,2022-03-02 07:34:16,Compra Crédito,-64
5353,795,2022-03-29 02:59:52,Compra Crédito,-147
14902,795,2022-12-29 03:35:46,Compra Crédito,-88
18164,795,2022-12-29 22:52:30,Compra Crédito,-14
20432,795,2022-12-29 23:41:44,Compra Crédito,-8
21261,795,2022-12-29 23:51:15,Compra Crédito,-12
25473,795,2022-12-29 23:59:59,Compra Crédito,-378
31693,795,2022-12-29 23:59:59,Compra Crédito,-20
32821,795,2022-12-29 23:59:59,Compra Crédito,-20
33893,795,2022-12-29 23:59:59,Compra Crédito,-53
35345,795,2022-12-29 23:59:59,Compra Crédito,-11
36039,795,2022-12-29 23:59:59,Compra Crédito,-32
44741,795,2022-12-29 23:59:59,Compra Crédito,-14
61392,795,2022-12-29 23:59:59,Compra Crédito,-28
63426,795,2022-12-29 23:59:59,Compra Crédito,-39
67042,795,2022-12-29 23:59:59,Compra Crédito,-27
67271,795,2022-12-29 23:59:59,Compra Crédito,-115
68447,795,2022-12-29 23:59:59,Compra Crédito,-33
68663,795,2022-12-29 23:59:59,Compra Crédito,-15
2347,28,2017-04-26 01:50:46,Compra Crédito,-8
7737,28,2017-04-27 18:13:53,Compra Crédito,-13
9050,28,2017-05-19 06:42:24,Compra Crédito,-13
10225,28,2017-05-20 05:28:01,Compra Crédito,-21
26995,28,2017-06-22 05:55:07,Compra Crédito,-33
29483,28,2017-06-23 05:21:01,Compra Crédito,-23
31184,28,2017-06-24 10:26:55,Compra Crédito,-59
31596,28,2017-06-26 03:06:29,Compra Crédito,-83
33076,28,2017-08-15 06:01:10,Compra Crédito,-52
33618,28,2017-08-15 10:00:36,Compra Crédito,-74
35668,28,2017-08-25 20:19:19,Compra Crédito,-30
38697,28,2017-10-10 15:41:02,Compra Crédito,-21
38885,28,2017-10-19 13:15:08,Compra Crédito,-174
41238,28,2019-08-10 05:00:21,Compra Crédito,-33
42526,28,2019-08-10 11:00:59,Compra Crédito,-15
43602,28,2019-08-10 22:33:24,Compra Crédito,-38
48120,28,2019-08-16 04:16:46,Compra Crédito,-15
49339,28,2019-08-16 21:47:34,Compra Crédito,-30
49986,28,2019-08-17 06:07:56,Compra Crédito,-70
51470,28,2019-08-17 13:44:54,Compra Crédito,-232
55388,28,2019-08-24 13:23:36,Compra Crédito,-185
55753,28,2019-08-24 23:27:39,Compra Crédito,-197
55922,28,2019-08-25 11:08:03,Compra Crédito,-71
58626,28,2019-09-03 09:53:57,Compra Crédito,-14
58803,28,2019-10-05 05:47:44,Compra Crédito,-36
60415,28,2019-10-06 12:18:09,Compra Crédito,-20
60449,28,2019-10-12 05:23:12,Compra Crédito,-26
61572,28,2019-10-13 19:05:07,Compra Crédito,-30
63982,28,2019-10-15 06:47:11,Compra Crédito,-59
69517,28,2019-11-24 06:02:48,Compra Crédito,-74
3409,284,2020-03-09 05:48:18,Compra Crédito,-47
4738,284,2020-03-10 16:03:51,Compra Crédito,-19
6363,284,2020-03-18 18:16:09,Compra Crédito,-6
7885,284,2020-04-07 00:05:50,Compra Crédito,-16
11822,284,2020-04-07 06:13:59,Compra Crédito,-56
12512,284,2020-04-08 20:10:35,Compra Crédito,-10
12763,284,2020-04-23 16:28:07,Compra Crédito,-7
21364,284,2022-06-05 15:22:31,Compra Crédito,-41
24102,284,2022-06-06 12:42:07,Compra Crédito,-19
31697,284,2022-07-10 10:31:03,Compra Crédito,-11
36378,284,2022-07-18 06:36:15,Compra Crédito,-51
37346,284,2022-07-28 20:54:19,Compra Crédito,-10
42941,284,2022-08-09 11:53:24,Compra Crédito,-55
45081,284,2022-08-16 06:19:50,Compra Crédito,-20
46521,284,2022-11-16 06:51:57,Compra Crédito,-28
51479,284,2022-12-10 09:17:30,Compra Crédito,-14
56500,284,2022-12-23 08:44:09,Compra Crédito,-48
61367,284,2022-12-27 11:47:00,Compra Crédito,-24
61544,284,2022-12-27 18:24:38,Compra Crédito,-22
63707,284,2022-12-29 05:09:39,Compra Crédito,-26
64052,284,2022-12-29 07:25:16,Compra Crédito,-69
70938,284,2022-12-29 22:04:26,Compra Crédito,-17
3544,540,2018-12-22 10:40:41,Compra Crédito,-82
5579,540,2018-12-22 11:33:53,Compra Crédito,-36
5811,540,2019-02-19 12:33:43,Compra Crédito,-56
7557,540,2019-02-19 15:10:24,Compra Crédito,-22
14664,540,2019-02-22 15:52:06,Compra Crédito,-85
20703,540,2019-05-25 22:46:03,Compra Crédito,-47
24301,540,2019-06-02 09:52:29,Compra Crédito,-243
26089,540,2019-06-25 13:43:56,Compra Crédito,-35
29585,540,2019-07-11 18:00:54,Compra Crédito,-50
29783,540,2019-07-11 19:35:26,Compra Crédito,-67
30349,540,2019-07-15 02:06:42,Compra Crédito,-16
30396,540,2019-07-17 12:49:49,Compra Crédito,-330
32255,540,2019-07-18 13:35:40,Compra Crédito,-19
33764,540,2019-08-01 11:53:32,Compra Crédito,-85
35873,540,2020-01-11 23:27:07,Compra Crédito,-7
36417,540,2020-01-11 23:54:03,Compra Crédito,-21
36769,540,2020-01-11 23:59:48,Compra Crédito,-31
38410,540,2020-01-12 18:29:07,Compra Crédito,-10
39071,540,2020-01-13 03:09:02,Compra Crédito,-27
43722,540,2020-01-17 22:31:58,Compra Crédito,-55
45856,540,2020-01-18 05:24:07,Compra Crédito,-29
48776,540,2020-01-19 17:57:35,Compra Crédito,-86
50715,540,2020-01-20 18:55:30,Compra Crédito,-22
53818,540,2021-02-12 07:49:41,Compra Crédito,-32
55635,540,2021-04-10 14:12:52,Compra Crédito,-51
59253,540,2021-05-17 17:03:45,Compra Crédito,-39
66381,540,2021-06-12 12:03:05,Compra Crédito,-30
71195,540,2021-08-19 00:15:42,Compra Crédito,-25
3176,796,2020-03-08 19:47:20,Compra Crédito,-30
4571,796,2020-03-10 21:33:11,Compra Crédito,-36
5403,796,2020-03-15 15:12:35,Compra Crédito,-8
8644,796,2020-03-15 17:55:04,Compra Crédito,-79
13759,796,2020-03-15 18:22:12,Compra Crédito,-273
16045,796,2020-03-29 04:53:26,Compra Crédito,-26
16453,796,2020-03-29 10:02:18,Compra Crédito,-37
17535,796,2020-03-29 13:07:20,Compra Crédito,-18
21776,796,2020-06-21 07:13:30,Compra Crédito,-29
22579,796,2020-06-21 13:26:26,Compra Crédito,-49
22799,796,2020-06-22 02:36:58,Compra Crédito,-67
25347,796,2020-06-22 03:13:56,Compra Crédito,-61
28897,796,2020-12-23 05:16:52,Compra Crédito,-43
46079,796,2022-01-11 11:36:09,Compra Crédito,-98
53227,796,2022-06-29 09:22:42,Compra Crédito,-13
53414,796,2022-06-29 09:39:11,Compra Crédito,-39
58325,796,2022-07-11 02:59:31,Compra Crédito,-3
60645,796,2022-07-12 06:22:12,Compra Crédito,-87
64455,796,2022-07-13 08:27:57,Compra Crédito,-43
69652,796,2022-11-17 16:40:51,Compra Crédito,-65
71106,796,2022-11-30 08:27:05,Compra Crédito,-50
2186,29,2019-05-06 14:30:05,Compra Crédito,-22
2658,29,2019-10-07 17:21:18,Compra Crédito,-7
4157,29,2019-10-10 12:32:25,Compra Crédito,-18
4881,29,2019-10-10 13:09:00,Compra Crédito,-5
9405,29,2021-03-13 12:26:43,Compra Crédito,-25
14612,29,2021-04-05 15:24:22,Compra Crédito,-33
15255,29,2021-04-05 17:37:00,Compra Crédito,-70
17273,29,2021-06-24 12:21:28,Compra Crédito,-42
17551,29,2021-06-24 12:22:38,Compra Crédito,-16
29723,29,2022-09-10 00:25:13,Compra Crédito,-48
37193,29,2022-11-19 16:22:27,Compra Crédito,-33
46694,29,2022-12-19 14:46:58,Compra Crédito,-61
51796,29,2022-12-23 14:36:22,Compra Crédito,-168
55751,29,2022-12-27 17:39:05,Compra Crédito,-77
56878,29,2022-12-28 10:49:41,Compra Crédito,-7
63060,29,2022-12-29 23:53:33,Compra Crédito,-37
63925,29,2022-12-29 23:59:44,Compra Crédito,-35
64034,29,2022-12-29 23:59:49,Compra Crédito,-54
67011,29,2022-12-30 00:00:00,Compra Crédito,-76
69578,29,2022-12-30 00:00:00,Compra Crédito,-7
4516,285,2017-08-21 19:42:45,Compra Crédito,-12
4626,285,2017-08-22 17:43:31,Compra Crédito,-32
5645,285,2017-08-22 17:57:36,Compra Crédito,-13
8493,285,2018-03-17 03:42:12,Compra Crédito,-30
8996,285,2018-03-19 23:02:23,Compra Crédito,-7
14795,285,2020-12-29 04:53:54,Compra Crédito,-52
16798,285,2022-12-08 22:00:49,Compra Crédito,-63
20036,285,2022-12-20 22:23:44,Compra Crédito,-16
24052,285,2022-12-22 16:30:49,Compra Crédito,-26
24490,285,2022-12-23 11:33:50,Compra Crédito,-90
30056,285,2022-12-29 20:45:09,Compra Crédito,-53
35706,285,2022-12-29 23:58:16,Compra Crédito,-27
45522,285,2022-12-30 00:00:00,Compra Crédito,-19
47052,285,2022-12-30 00:00:00,Compra Crédito,-68
55565,285,2022-12-30 00:00:00,Compra Crédito,-46
55966,285,2022-12-30 00:00:00,Compra Crédito,-55
56507,285,2022-12-30 00:00:00,Compra Crédito,-27
58510,285,2022-12-30 00:00:00,Compra Crédito,-82
59599,285,2022-12-30 00:00:00,Compra Crédito,-38
60375,285,2022-12-30 00:00:00,Compra Crédito,-79
63421,285,2022-12-30 00:00:00,Compra Crédito,-45
4947,541,2019-05-30 21:06:05,Compra Crédito,-16
12599,541,2019-07-31 01:49:25,Compra Crédito,-25
13034,541,2019-08-06 17:39:41,Compra Crédito,-24
14427,541,2019-08-11 05:16:54,Compra Crédito,-3
16504,541,2021-08-04 18:31:42,Compra Crédito,-24
16894,541,2021-08-29 13:48:53,Compra Crédito,-20
20734,541,2021-10-30 03:03:50,Compra Crédito,-29
21159,541,2021-12-08 22:38:19,Compra Crédito,-50
28418,541,2022-01-07 07:24:12,Compra Crédito,-50
30721,541,2022-01-07 10:09:09,Compra Crédito,-44
35164,541,2022-01-10 06:37:26,Compra Crédito,-71
38828,541,2022-01-10 10:57:40,Compra Crédito,-140
50858,541,2022-11-07 17:33:04,Compra Crédito,-221
53371,541,2022-11-26 06:38:35,Compra Crédito,-38
55725,541,2022-11-26 09:09:02,Compra Crédito,-21
57233,541,2022-12-12 22:55:44,Compra Crédito,-76
64134,541,2022-12-26 16:51:05,Compra Crédito,-67
71613,541,2022-12-29 18:21:46,Compra Crédito,-35
2407,797,2019-02-03 21:45:10,Compra Crédito,-7
11163,797,2019-06-23 13:48:14,Compra Crédito,-9
13666,797,2022-08-08 23:08:35,Compra Crédito,-16
14910,797,2022-08-09 01:11:13,Compra Crédito,-39
15319,797,2022-08-13 10:51:51,Compra Crédito,-38
15496,797,2022-08-17 22:13:02,Compra Crédito,-10
23791,797,2022-11-12 23:32:16,Compra Crédito,-17
23836,797,2022-11-13 01:12:31,Compra Crédito,-8
30698,797,2022-12-29 23:42:34,Compra Crédito,-14
32636,797,2022-12-29 23:58:59,Compra Crédito,-23
39182,797,2022-12-30 00:00:00,Compra Crédito,-13
40907,797,2022-12-30 00:00:00,Compra Crédito,-83
41403,797,2022-12-30 00:00:00,Compra Crédito,-15
43187,797,2022-12-30 00:00:00,Compra Crédito,-74
45480,797,2022-12-30 00:00:00,Compra Crédito,-29
55526,797,2022-12-30 00:00:00,Compra Crédito,-8
58769,797,2022-12-30 00:00:00,Compra Crédito,-24
58876,797,2022-12-30 00:00:00,Compra Crédito,-47
59421,797,2022-12-30 00:00:00,Compra Crédito,-8
62390,797,2022-12-30 00:00:00,Compra Crédito,-66
62696,797,2022-12-30 00:00:00,Compra Crédito,-12
67392,797,2022-12-30 00:00:00,Compra Crédito,-15
69436,797,2022-12-30 00:00:00,Compra Crédito,-19
71405,797,2022-12-30 00:00:00,Compra Crédito,-25
2974,30,2018-03-10 12:04:39,Compra Crédito,-65
3539,30,2018-05-14 16:32:39,Compra Crédito,-27
4129,30,2018-05-20 08:04:34,Compra Crédito,-17
7585,30,2018-05-23 13:54:46,Compra Crédito,-18
11463,30,2019-04-03 22:29:06,Compra Crédito,-21
14844,30,2020-01-21 03:42:21,Compra Crédito,-15
17368,30,2020-02-02 00:49:35,Compra Crédito,-44
17991,30,2020-02-02 00:52:34,Compra Crédito,-16
19660,30,2020-02-05 20:49:18,Compra Crédito,-3
24062,30,2020-03-02 05:52:33,Compra Crédito,-11
24591,30,2020-03-08 11:51:53,Compra Crédito,-56
27757,30,2020-06-01 10:22:23,Compra Crédito,-18
32696,30,2020-10-30 11:46:45,Compra Crédito,-8
33101,30,2020-11-01 17:30:04,Compra Crédito,-195
33292,30,2020-11-01 19:55:28,Compra Crédito,-19
35240,30,2020-11-03 01:52:06,Compra Crédito,-50
36735,30,2020-11-20 20:12:56,Compra Crédito,-79
42364,30,2022-12-02 16:32:24,Compra Crédito,-49
43871,30,2022-12-18 11:16:00,Compra Crédito,-124
54760,30,2022-12-29 19:45:35,Compra Crédito,-133
58957,30,2022-12-29 23:44:09,Compra Crédito,-21
6283,286,2021-07-26 12:27:00,Compra Crédito,-150
7138,286,2021-07-26 18:29:23,Compra Crédito,-64
7590,286,2021-08-01 19:45:22,Compra Crédito,-21
8622,286,2021-08-03 01:54:41,Compra Crédito,-28
8902,286,2021-08-03 14:23:22,Compra Crédito,-166
10881,286,2021-09-24 07:34:51,Compra Crédito,-58
12887,286,2021-09-27 06:41:24,Compra Crédito,-66
13051,286,2021-11-19 15:48:44,Compra Crédito,-106
13503,286,2021-11-19 17:11:09,Compra Crédito,-12
21157,286,2022-02-19 08:28:19,Compra Crédito,-117
29643,286,2022-03-20 21:45:37,Compra Crédito,-21
29731,286,2022-03-21 06:37:22,Compra Crédito,-52
31367,286,2022-03-21 12:49:32,Compra Crédito,-81
42685,286,2022-05-05 17:22:11,Compra Crédito,-23
42943,286,2022-05-06 01:49:11,Compra Crédito,-110
48980,286,2022-06-29 23:11:07,Compra Crédito,-11
59116,286,2022-12-28 08:57:00,Compra Crédito,-5
63031,286,2022-12-28 21:29:19,Compra Crédito,-51
67008,286,2022-12-29 15:04:18,Compra Crédito,-15
68805,286,2022-12-29 23:35:48,Compra Crédito,-34
3062,542,2022-06-22 07:58:45,Compra Crédito,-21
3248,542,2022-06-22 08:53:06,Compra Crédito,-118
16112,542,2022-06-26 21:13:06,Compra Crédito,-29
26745,542,2022-09-19 02:45:45,Compra Crédito,-13
27807,542,2022-10-09 17:16:34,Compra Crédito,-5
33774,542,2022-12-26 23:43:58,Compra Crédito,-9
36372,542,2022-12-28 17:33:52,Compra Crédito,-57
49764,542,2022-12-29 23:58:55,Compra Crédito,-8
54049,542,2022-12-29 23:59:48,Compra Crédito,-31
56156,542,2022-12-30 00:00:00,Compra Crédito,-46
56365,542,2022-12-30 00:00:00,Compra Crédito,-19
56663,542,2022-12-30 00:00:00,Compra Crédito,-25
57648,542,2022-12-30 00:00:00,Compra Crédito,-25
58629,542,2022-12-30 00:00:00,Compra Crédito,-41
71260,542,2022-12-30 00:00:00,Compra Crédito,-139
6830,798,2015-12-04 11:22:35,Compra Crédito,-66
8177,798,2015-12-05 15:28:18,Compra Crédito,-37
15300,798,2017-02-06 06:00:10,Compra Crédito,-50
16468,798,2017-02-06 08:08:00,Compra Crédito,-21
18359,798,2017-02-08 21:33:12,Compra Crédito,-148
19228,798,2017-02-08 22:47:10,Compra Crédito,-16
23191,798,2017-03-30 14:22:54,Compra Crédito,-80
24676,798,2017-04-05 22:55:18,Compra Crédito,-22
25684,798,2017-04-06 06:00:53,Compra Crédito,-14
26482,798,2017-04-06 06:58:54,Compra Crédito,-49
28634,798,2017-04-07 12:13:04,Compra Crédito,-9
30637,798,2017-04-10 04:52:39,Compra Crédito,-13
35262,798,2017-05-13 06:45:04,Compra Crédito,-50
38274,798,2017-05-14 13:18:31,Compra Crédito,-56
38449,798,2017-05-14 13:19:04,Compra Crédito,-129
39691,798,2017-08-02 16:38:16,Compra Crédito,-116
44869,798,2017-08-09 06:56:41,Compra Crédito,-76
45865,798,2017-08-13 05:33:11,Compra Crédito,-24
49864,798,2017-08-23 11:02:05,Compra Crédito,-154
50518,798,2017-08-23 11:37:42,Compra Crédito,-41
52652,798,2017-10-15 06:53:56,Compra Crédito,-111
53637,798,2021-07-03 09:24:57,Compra Crédito,-58
61381,798,2022-12-19 10:44:43,Compra Crédito,-209
65133,798,2022-12-27 00:31:04,Compra Crédito,-25
67263,798,2022-12-29 17:26:01,Compra Crédito,-36
67742,798,2022-12-29 19:22:59,Compra Crédito,-30
69660,798,2022-12-29 23:52:45,Compra Crédito,-32
71724,798,2022-12-29 23:56:27,Compra Crédito,-51
1036,31,2016-10-11 08:03:43,Compra Crédito,-47
1320,31,2016-10-13 07:01:30,Compra Crédito,-55
1747,31,2016-10-13 07:05:06,Compra Crédito,-68
2076,31,2016-10-18 05:42:01,Compra Crédito,-11
4608,31,2016-11-08 21:04:50,Compra Crédito,-10
14373,31,2018-03-25 00:25:25,Compra Crédito,-64
14808,31,2018-04-10 01:25:35,Compra Crédito,-11
16440,31,2018-10-29 13:54:52,Compra Crédito,-290
17413,31,2018-10-29 14:33:26,Compra Crédito,-22
20502,31,2018-10-29 14:55:22,Compra Crédito,-12
23203,31,2018-10-29 15:21:55,Compra Crédito,-34
23333,31,2018-10-29 21:27:10,Compra Crédito,-34
24406,31,2018-11-03 22:47:26,Compra Crédito,-12
27307,31,2018-11-06 09:50:37,Compra Crédito,-68
28730,31,2018-11-07 18:10:46,Compra Crédito,-27
29581,31,2018-11-09 19:15:58,Compra Crédito,-19
30746,31,2019-01-06 12:05:52,Compra Crédito,-18
32742,31,2019-01-08 19:52:33,Compra Crédito,-213
34595,31,2019-02-04 07:42:46,Compra Crédito,-37
41659,31,2019-11-09 11:39:50,Compra Crédito,-56
42970,31,2019-11-11 02:25:47,Compra Crédito,-141
43280,31,2019-11-25 01:04:39,Compra Crédito,-23
44663,31,2021-08-26 05:05:08,Compra Crédito,-14
53474,31,2022-03-19 20:47:49,Compra Crédito,-46
56529,31,2022-04-06 11:48:44,Compra Crédito,-4
57079,31,2022-04-07 14:59:38,Compra Crédito,-69
57697,31,2022-04-07 21:34:35,Compra Crédito,-59
62808,31,2022-04-30 06:40:54,Compra Crédito,-621
64721,31,2022-05-07 02:10:56,Compra Crédito,-29
65020,31,2022-05-07 06:32:57,Compra Crédito,-27
69131,31,2022-05-07 22:35:02,Compra Crédito,-52
3937,287,2020-09-21 10:55:12,Compra Crédito,-26
5213,287,2020-09-21 10:57:14,Compra Crédito,-128
5350,287,2020-09-24 03:06:44,Compra Crédito,-54
5850,287,2020-09-25 01:47:45,Compra Crédito,-12
5894,287,2020-09-25 01:59:31,Compra Crédito,-20
7324,287,2020-09-25 04:13:37,Compra Crédito,-20
7742,287,2020-09-27 01:29:04,Compra Crédito,-22
7980,287,2020-10-29 03:49:39,Compra Crédito,-31
10416,287,2020-10-29 05:54:47,Compra Crédito,-16
12384,287,2020-10-29 18:56:26,Compra Crédito,-55
13248,287,2020-10-29 19:02:00,Compra Crédito,-47
15244,287,2020-12-02 17:20:35,Compra Crédito,-45
17017,287,2022-08-29 01:25:05,Compra Crédito,-65
20832,287,2022-09-11 13:37:20,Compra Crédito,-29
27184,287,2022-12-27 13:43:08,Compra Crédito,-6
31443,287,2022-12-27 20:28:28,Compra Crédito,-88
31618,287,2022-12-28 10:52:19,Compra Crédito,-13
33706,287,2022-12-29 07:02:06,Compra Crédito,-34
34885,287,2022-12-29 15:21:48,Compra Crédito,-40
38114,287,2022-12-29 23:35:52,Compra Crédito,-14
46328,287,2022-12-29 23:59:59,Compra Crédito,-52
53610,287,2022-12-29 23:59:59,Compra Crédito,-55
53970,287,2022-12-29 23:59:59,Compra Crédito,-85
54990,287,2022-12-29 23:59:59,Compra Crédito,-30
58245,287,2022-12-29 23:59:59,Compra Crédito,-61
58681,287,2022-12-29 23:59:59,Compra Crédito,-146
58763,287,2022-12-29 23:59:59,Compra Crédito,-58
59113,287,2022-12-29 23:59:59,Compra Crédito,-81
59771,287,2022-12-29 23:59:59,Compra Crédito,-45
62481,287,2022-12-29 23:59:59,Compra Crédito,-52
62891,287,2022-12-29 23:59:59,Compra Crédito,-28
64309,287,2022-12-29 23:59:59,Compra Crédito,-52
65883,287,2022-12-29 23:59:59,Compra Crédito,-19
71350,287,2022-12-29 23:59:59,Compra Crédito,-55
71739,287,2022-12-29 23:59:59,Compra Crédito,-39
3238,543,2017-09-08 15:13:40,Compra Crédito,-34
4006,543,2017-09-08 16:27:31,Compra Crédito,-7
5974,543,2017-10-18 03:04:11,Compra Crédito,-63
9048,543,2017-10-21 08:34:43,Compra Crédito,-35
12042,543,2017-10-21 09:51:44,Compra Crédito,-41
12547,543,2018-01-11 05:34:59,Compra Crédito,-16
12849,543,2018-01-11 05:35:59,Compra Crédito,-98
15935,543,2018-01-13 02:03:58,Compra Crédito,-34
17242,543,2018-01-13 02:05:33,Compra Crédito,-2
18696,543,2018-03-12 07:14:14,Compra Crédito,-31
23535,543,2018-04-11 15:18:17,Compra Crédito,-65
24358,543,2018-05-04 13:09:26,Compra Crédito,-143
24878,543,2018-05-07 23:46:22,Compra Crédito,-172
26656,543,2018-05-11 18:14:16,Compra Crédito,-21
29916,543,2019-05-02 19:50:51,Compra Crédito,-61
32143,543,2019-10-22 04:16:45,Compra Crédito,-118
36011,543,2020-11-28 04:32:35,Compra Crédito,-46
51496,543,2022-12-29 23:23:27,Compra Crédito,-19
51913,543,2022-12-29 23:46:56,Compra Crédito,-215
53938,543,2022-12-29 23:59:55,Compra Crédito,-95
55797,543,2022-12-29 23:59:59,Compra Crédito,-47
65084,543,2022-12-29 23:59:59,Compra Crédito,-89
68610,543,2022-12-29 23:59:59,Compra Crédito,-31
71126,543,2022-12-29 23:59:59,Compra Crédito,-37
2021,799,2022-09-26 09:19:59,Compra Crédito,-24
4052,799,2022-09-26 13:27:32,Compra Crédito,-45
5000,799,2022-09-30 00:42:20,Compra Crédito,-77
5674,799,2022-11-05 13:08:31,Compra Crédito,-40
8878,799,2022-11-05 14:10:57,Compra Crédito,-16
9714,799,2022-12-27 12:35:12,Compra Crédito,-49
9799,799,2022-12-28 13:54:58,Compra Crédito,-103
12813,799,2022-12-29 15:40:19,Compra Crédito,-42
17331,799,2022-12-29 17:32:15,Compra Crédito,-167
22802,799,2022-12-29 23:52:07,Compra Crédito,-25
27501,799,2022-12-29 23:58:34,Compra Crédito,-9
28204,799,2022-12-29 23:59:56,Compra Crédito,-37
28608,799,2022-12-30 00:00:00,Compra Crédito,-51
34824,799,2022-12-30 00:00:00,Compra Crédito,-22
36257,799,2022-12-30 00:00:00,Compra Crédito,-25
45981,799,2022-12-30 00:00:00,Compra Crédito,-16
47263,799,2022-12-30 00:00:00,Compra Crédito,-17
48826,799,2022-12-30 00:00:00,Compra Crédito,-43
